0	0
1	981779
2	1952713
3	2799532
4	3620993
5	4397133
6	5156829
7	5913557
8	6669411
9	7385542
10	8100154
11	8808068
12	9515353
13	10167423
14	10801282
15	11426075
16	12044499
17	12657252
18	13265450
19	13871996
20	14470257
21	15067689
22	15646536
23	16218949
24	16789673
25	17356231
26	17920871
27	18483764
28	19045153
29	19603220
30	20154976
31	20706102
32	21256220
33	21802074
34	22347368
35	22885259
36	23422387
37	23955022
38	24487621
39	25016761
40	25540231
41	26059716
42	26569879
43	27079971
44	27585622
45	28090908
46	28584665
47	29076860
48	29566539
49	30055643
50	30539562
51	31020210
52	31499284
53	31976724
54	32452761
55	32925868
56	33398049
57	33869318
58	34340055
59	34810126
60	35276086
61	35740406
62	36198550
63	36656011
64	37109062
65	37559582
66	38009609
67	38458551
68	38906693
69	39354387
70	39801223
71	40243152
72	40684301
73	41124811
74	41560997
75	41990086
76	42417705
77	42841315
78	43262582
79	43680922
80	44096954
81	44512932
82	44927691
83	45342437
84	45750397
85	46157804
86	46564950
87	46971033
88	47376465
89	47780844
90	48183390
91	48585650
92	48987537
93	49388207
94	49788237
95	50188004
96	50586409
97	50984335
98	51379555
99	51774562
100	52168409
101	52561700
102	52954538
103	53344429
104	53731940
105	54118700
106	54503773
107	54888523
108	55272327
109	55655966
110	56038196
111	56419901
112	56801583
113	57180795
114	57559896
115	57937352
116	58314716
117	58691523
118	59067901
119	59442645
120	59816563
121	60189998
122	60563046
123	60935693
124	61306700
125	61676545
126	62046158
127	62415517
128	62784454
129	63151624
130	63517908
131	63881191
132	64244302
133	64606059
134	64967495
135	65325943
136	65682977
137	66039439
138	66395594
139	66751250
140	67106359
141	67460958
142	67815292
143	68169536
144	68523240
145	68874574
146	69225889
147	69577086
148	69928269
149	70278071
150	70625427
151	70972729
152	71319659
153	71666398
154	72012660
155	72358779
156	72704330
157	73049277
158	73393948
159	73736976
160	74079944
161	74422800
162	74765637
163	75108325
164	75450548
165	75792596
166	76134173
167	76475585
168	76816975
169	77158301
170	77499061
171	77839405
172	78179173
173	78518907
174	78858481
175	79197958
176	79536652
177	79874098
178	80211436
179	80548548
180	80882957
181	81217175
182	81551150
183	81885113
184	82219035
185	82552901
186	82886591
187	83220177
188	83553588
189	83886829
190	84219887
191	84552129
192	84883347
193	85213954
194	85543261
195	85872558
196	86200745
197	86527953
198	86854466
199	87180847
200	87506496
201	87831316
202	88156018
203	88480698
204	88804677
205	89128385
206	89451524
207	89774540
208	90096831
209	90418534
210	90739349
211	91060041
212	91377999
213	91695249
214	92012012
215	92328574
216	92644541
217	92960472
218	93276252
219	93591957
220	93907309
221	94222334
222	94536576
223	94849067
224	95161430
225	95473250
226	95784551
227	96095758
228	96406929
229	96717705
230	97027652
231	97337084
232	97646231
233	97955358
234	98264277
235	98572697
236	98880991
237	99188909
238	99496620
239	99804196
240	100111611
241	100417478
242	100723161
243	101028439
244	101333309
245	101637140
246	101939186
247	102240445
248	102541445
249	102840918
250	103139155
251	103437309
252	103735070
253	104032681
254	104330145
255	104626402
256	104922134
257	105217414
258	105512239
259	105806850
260	106100759
261	106394654
262	106688145
263	106980583
264	107272919
265	107564566
266	107856062
267	108147476
268	108438459
269	108729134
270	109019208
271	109309020
272	109598097
273	109885946
274	110172307
275	110458507
276	110744555
277	111030602
278	111316273
279	111601909
280	111887241
281	112172525
282	112456567
283	112740601
284	113024225
285	113307520
286	113590783
287	113873760
288	114156502
289	114439184
290	114720448
291	115001505
292	115282155
293	115562629
294	115843098
295	116123347
296	116403557
297	116683717
298	116963803
299	117243726
300	117523297
301	117802831
302	118082188
303	118361194
304	118640183
305	118918920
306	119197277
307	119475586
308	119752324
309	120028181
310	120303899
311	120578796
312	120853462
313	121127969
314	121401916
315	121675460
316	121948378
317	122221176
318	122493655
319	122765895
320	123037238
321	123308028
322	123578283
323	123848270
324	124118071
325	124387337
326	124655732
327	124924066
328	125192235
329	125459877
330	125727220
331	125994519
332	126261721
333	126528641
334	126795469
335	127061947
336	127328405
337	127594595
338	127859263
339	128123590
340	128387424
341	128650184
342	128912087
343	129173853
344	129435456
345	129696958
346	129958198
347	130219024
348	130479606
349	130739829
350	130999859
351	131258966
352	131517700
353	131776109
354	132034510
355	132292513
356	132550219
357	132807816
358	133065304
359	133322218
360	133579064
361	133835769
362	134092335
363	134348868
364	134605312
365	134861542
366	135117500
367	135373169
368	135628799
369	135884021
370	136139025
371	136393687
372	136647989
373	136902256
374	137156400
375	137410320
376	137663423
377	137916329
378	138169189
379	138421885
380	138674453
381	138927010
382	139179489
